id,title,mode,game,date,author,mission_url,download_url,direct_download_url,download_status
1830,Cubits,MP,D1,10/24/2021 0:43,Big Rat,https://sectorgame.com/dxma/dxma/mission?m=1830,https://sectorgame.com/dxma/download?m=1830,https://sectorgame.com/dxma/files/f/27/1830/cubits.zip,success
1832,Mortal Coil,SP,D1,10/24/2021 1:00,Big Rat,https://sectorgame.com/dxma/dxma/mission?m=1832,https://sectorgame.com/dxma/download?m=1832,https://sectorgame.com/dxma/files/f/27/1832/Mortal Coil.zip,success
1827,Amanita,MP,D1,10/24/2021 0:16,Big Rat,https://sectorgame.com/dxma/dxma/mission?m=1827,https://sectorgame.com/dxma/download?m=1827,https://sectorgame.com/dxma/files/f/27/1827/Amanita.zip,success
1818,UnderCity Triangle,SP,D2,8/15/2021 21:40,lunatomb,https://sectorgame.com/dxma/dxma/mission?m=1818,https://sectorgame.com/dxma/download?m=1818,https://sectorgame.com/dxma/files/f/20/1818/undrcity.zip,success
1822,Twisted Garden,MP,D1,9/13/2021 1:55,Bobsled,https://sectorgame.com/dxma/dxma/mission?m=1822,https://sectorgame.com/dxma/download?m=1822,https://sectorgame.com/dxma/files/f/26/1822/twstgrd.zip,success
1831,Gray Matter,MP,D1,10/24/2021 0:51,Big Rat,https://sectorgame.com/dxma/dxma/mission?m=1831,https://sectorgame.com/dxma/download?m=1831,https://sectorgame.com/dxma/files/f/27/1831/Gray Matter.zip,success
1829,3 Meg,MP,D1,10/24/2021 0:36,Big Rat,https://sectorgame.com/dxma/dxma/mission?m=1829,https://sectorgame.com/dxma/download?m=1829,https://sectorgame.com/dxma/files/f/27/1829/3meg.zip,success
1450,Keg Party D1,MP,D1,6/5/2021 17:12,Swarthy,https://sectorgame.com/dxma/dxma/mission?m=1450,https://sectorgame.com/dxma/download?m=1450,https://sectorgame.com/dxma/files/f/14/1450/kegparty.zip,success
1820,Pumo Mines,SP,XL,8/27/2021 20:02,(multiple),https://sectorgame.com/dxma/dxma/mission?m=1820,https://sectorgame.com/dxma/download?m=1820,https://sectorgame.com/dxma/files/f/24/1820/pmv11dxma.zip,success
1821,Aorta,MP,D1,8/28/2021 20:48,SeaWyrm,https://sectorgame.com/dxma/dxma/mission?m=1821,https://sectorgame.com/dxma/download?m=1821,https://sectorgame.com/dxma/files/f/16/1821/aorta.zip,success
1816,Snakemaw,MP,D1,2/7/2021 12:00,SeaWyrm,https://sectorgame.com/dxma/dxma/mission?m=1816,https://sectorgame.com/dxma/download?m=1816,https://sectorgame.com/dxma/files/f/16/1816/snakemaw.zip,success
1812,Cryo Complex 1.1,SP,D2,1/14/2021 12:00,DarkEarthWolf,https://sectorgame.com/dxma/dxma/mission?m=1812,https://sectorgame.com/dxma/download?m=1812,https://sectorgame.com/dxma/files/f/31/1812/cryoplex.zip,success
1817,Ducksrow,MP,D1,2/13/2021 12:00,SeaWyrm,https://sectorgame.com/dxma/dxma/mission?m=1817,https://sectorgame.com/dxma/download?m=1817,https://sectorgame.com/dxma/files/f/16/1817/Ducksrow.zip,success
1813,Wild Blue,MP,D1,12/30/2020 12:00,Sapphirus,https://sectorgame.com/dxma/dxma/mission?m=1813,https://sectorgame.com/dxma/download?m=1813,https://sectorgame.com/dxma/files/f/4/1813/Wild Blue.zip,success
1765,Ulterior Ultima Thule,SP,D2,5/8/2021 20:58,Parabolicus,https://sectorgame.com/dxma/dxma/mission?m=1765,https://sectorgame.com/dxma/download?m=1765,https://sectorgame.com/dxma/files/f/2/1765/ulterior_v1.0.6b.7z,success
1810,Entropy_campaign v1.0,SP,D2,12/23/2020 12:00,worldoffood,https://sectorgame.com/dxma/dxma/mission?m=1810,https://sectorgame.com/dxma/download?m=1810,https://sectorgame.com/dxma/files/f/1/1810/entropy_v.1.0.zip,success
1805,JazzyBox,MP,D1,11/21/2020 12:00,jazzyjet,https://sectorgame.com/dxma/dxma/mission?m=1805,https://sectorgame.com/dxma/download?m=1805,https://sectorgame.com/dxma/files/f/12/1805/JBox.zip,success
1798,Ukko Tantalium,SP,D1,9/6/2020 12:00,Descer,https://sectorgame.com/dxma/dxma/mission?m=1798,https://sectorgame.com/dxma/download?m=1798,https://sectorgame.com/dxma/files/f/1/1798/utmi.zip,success
1804,Super Secret Asteroid,SP,XL,11/10/2020 12:00,Irishsnowday,https://sectorgame.com/dxma/dxma/mission?m=1804,https://sectorgame.com/dxma/download?m=1804,https://sectorgame.com/dxma/files/f/1/1804/Super Secret Asteroid.zip,success
1807,Blizzard,MP,D1,12/5/2020 12:00,RevivalProductions,https://sectorgame.com/dxma/dxma/mission?m=1807,https://sectorgame.com/dxma/download?m=1807,https://sectorgame.com/dxma/files/f/12/1807/blizzard.zip,success
1800,Cylinder Centre,SP,D1,9/13/2020 12:00,Descer,https://sectorgame.com/dxma/dxma/mission?m=1800,https://sectorgame.com/dxma/download?m=1800,https://sectorgame.com/dxma/files/f/1/1800/cylcent.zip,success
1799,Eren Metal Combs,SP,D1,9/6/2020 12:00,Descer,https://sectorgame.com/dxma/dxma/mission?m=1799,https://sectorgame.com/dxma/download?m=1799,https://sectorgame.com/dxma/files/f/1/1799/ermec.zip,success
1790,Sick_One's Asylum Archive,MP,D2,8/13/2020 12:00,CHILLY_BUS,https://sectorgame.com/dxma/dxma/mission?m=1790,https://sectorgame.com/dxma/download?m=1790,https://sectorgame.com/dxma/files/f/1/1790/Sick_One Asylum Archive.zip,success
1792,Rainman,MP,D1,8/22/2020 12:00,Entropy,https://sectorgame.com/dxma/dxma/mission?m=1792,https://sectorgame.com/dxma/download?m=1792,https://sectorgame.com/dxma/files/f/1/1792/rainman d1.zip,success
1796,Galax Rebirth,MP,D2,8/30/2020 12:00,Najarati,https://sectorgame.com/dxma/dxma/mission?m=1796,https://sectorgame.com/dxma/download?m=1796,https://sectorgame.com/dxma/files/f/1/1796/glxr1_2.zip,success
1789,Untitled,MP,D1,8/7/2020 12:00,CHILLY_BUS,https://sectorgame.com/dxma/dxma/mission?m=1789,https://sectorgame.com/dxma/download?m=1789,https://sectorgame.com/dxma/files/f/1/1789/Untitled.zip,success
1794,Doomsayer,MP,D1,8/29/2020 12:00,Entropy,https://sectorgame.com/dxma/dxma/mission?m=1794,https://sectorgame.com/dxma/download?m=1794,https://sectorgame.com/dxma/files/f/1/1794/Doomsayer.zip,success
1791,ASCEND 'plus',MP,D1,8/18/2020 12:00,DKH82,https://sectorgame.com/dxma/dxma/mission?m=1791,https://sectorgame.com/dxma/download?m=1791,https://sectorgame.com/dxma/files/f/1/1791/ascend+.zip,success
1795,GoodPingPong,MP,D1,8/29/2020 12:00,Entropy,https://sectorgame.com/dxma/dxma/mission?m=1795,https://sectorgame.com/dxma/download?m=1795,https://sectorgame.com/dxma/files/f/1/1795/pingpong.zip,success
1802,Gorm Gold,SP,D2,10/11/2020 12:00,Descer,https://sectorgame.com/dxma/dxma/mission?m=1802,https://sectorgame.com/dxma/download?m=1802,https://sectorgame.com/dxma/files/f/1/1802/gorgom.zip,success
1797,Grace,MP,D1,8/31/2020 12:00,Entropy,https://sectorgame.com/dxma/dxma/mission?m=1797,https://sectorgame.com/dxma/download?m=1797,https://sectorgame.com/dxma/files/f/1/1797/grace.7z,success
1801,Amber,MP,D1,9/15/2020 12:00,DKH82,https://sectorgame.com/dxma/dxma/mission?m=1801,https://sectorgame.com/dxma/download?m=1801,https://sectorgame.com/dxma/files/f/1/1801/amber.zip,success
1806,MythenaR,MP,D1,11/21/2020 12:00,Rethink,https://sectorgame.com/dxma/dxma/mission?m=1806,https://sectorgame.com/dxma/download?m=1806,https://sectorgame.com/dxma/files/f/1/1806/mythenar.zip,success
1788,Sirian's Warpcore.org Archive,MP,D1,8/7/2020 12:00,CHILLY_BUS,https://sectorgame.com/dxma/dxma/mission?m=1788,https://sectorgame.com/dxma/download?m=1788,https://sectorgame.com/dxma/files/f/1/1788/Sirian - Warpcore Archive.zip,success
1793,CY6,MP,D1,8/23/2020 12:00,DKH82,https://sectorgame.com/dxma/dxma/mission?m=1793,https://sectorgame.com/dxma/download?m=1793,https://sectorgame.com/dxma/files/f/1/1793/cy6.zip,success
1785,Acid,MP,D1,7/28/2020 12:00,Swarthy,https://sectorgame.com/dxma/dxma/mission?m=1785,https://sectorgame.com/dxma/download?m=1785,https://sectorgame.com/dxma/files/f/14/1785/acid.zip,success
1783,Naboo,MP,D1,7/4/2020 12:00,Rethink,https://sectorgame.com/dxma/dxma/mission?m=1783,https://sectorgame.com/dxma/download?m=1783,https://sectorgame.com/dxma/files/f/1/1783/Naboo.zip,success
1787,11-Jul,MP,D1,8/4/2020 12:00,Lee,https://sectorgame.com/dxma/dxma/mission?m=1787,https://sectorgame.com/dxma/download?m=1787,https://sectorgame.com/dxma/files/f/12/1787/711.zip,success
1786,Swarthy Maps,MP,D1,7/29/2020 12:00,Swarthy,https://sectorgame.com/dxma/dxma/mission?m=1786,https://sectorgame.com/dxma/download?m=1786,https://sectorgame.com/dxma/files/f/14/1786/Swarthy Maps.zip,success
1784,Voyage,MP,D1,7/9/2020 12:00,Lee,https://sectorgame.com/dxma/dxma/mission?m=1784,https://sectorgame.com/dxma/download?m=1784,https://sectorgame.com/dxma/files/f/12/1784/voyage.zip,success
1781,Dragon,MP,D1,5/9/2020 12:00,tbc,https://sectorgame.com/dxma/dxma/mission?m=1781,https://sectorgame.com/dxma/download?m=1781,https://sectorgame.com/dxma/files/f/12/1781/DRAGOND1.ZIP,success
1780,Zordon,MP,D1,5/4/2020 12:00,Lee,https://sectorgame.com/dxma/dxma/mission?m=1780,https://sectorgame.com/dxma/download?m=1780,https://sectorgame.com/dxma/files/f/12/1780/zordon.zip,success
1782,Taris,MP,D1,6/3/2020 12:00,Rethink,https://sectorgame.com/dxma/dxma/mission?m=1782,https://sectorgame.com/dxma/download?m=1782,https://sectorgame.com/dxma/files/f/1/1782/taris.zip,success
1778,Jade Forts,MP,D1,4/15/2020 12:00,Sapphire Wolf,https://sectorgame.com/dxma/dxma/mission?m=1778,https://sectorgame.com/dxma/download?m=1778,https://sectorgame.com/dxma/files/f/4/1778/Jade Forts.zip,success
1776,PowerPro,MP,D1,4/3/2020 12:00,lotharbot,https://sectorgame.com/dxma/dxma/mission?m=1776,https://sectorgame.com/dxma/download?m=1776,https://sectorgame.com/dxma/files/f/12/1776/powerpro.zip,success
1779,Jade Forts for Descent 2,MP,D2,4/15/2020 12:00,Sapphire Wolf,https://sectorgame.com/dxma/dxma/mission?m=1779,https://sectorgame.com/dxma/download?m=1779,https://sectorgame.com/dxma/files/f/4/1779/Jade Forts for D2.zip,success
1775,Flower Pot,MP,D1,3/16/2020 12:00,blarget2,https://sectorgame.com/dxma/dxma/mission?m=1775,https://sectorgame.com/dxma/download?m=1775,https://sectorgame.com/dxma/files/f/11/1775/flowerpot.zip,success
1771,The Sphere,SP,XL,2/18/2020 12:00,Yokalessence,https://sectorgame.com/dxma/dxma/mission?m=1771,https://sectorgame.com/dxma/download?m=1771,https://sectorgame.com/dxma/files/f/1/1771/sphere-1.6.zip,success
1767,Minerva3,MP,D1,1/1/2020 12:00,Skywarp,https://sectorgame.com/dxma/dxma/mission?m=1767,https://sectorgame.com/dxma/download?m=1767,https://sectorgame.com/dxma/files/f/1/1767/Minerva3.zip,success
1762,Junior,MP,D1,12/12/2019 12:00,TORRaven,https://sectorgame.com/dxma/dxma/mission?m=1762,https://sectorgame.com/dxma/download?m=1762,https://sectorgame.com/dxma/files/f/1/1762/JUNIOR.zip,success
1763,TOR World,MP,D1,12/21/2019 12:00,TORRaven,https://sectorgame.com/dxma/dxma/mission?m=1763,https://sectorgame.com/dxma/download?m=1763,https://sectorgame.com/dxma/files/f/1/1763/TORWORLD.zip,success
1772,The Phoenix Foundry,SP,D2,2/20/2020 12:00,SZG,https://sectorgame.com/dxma/dxma/mission?m=1772,https://sectorgame.com/dxma/download?m=1772,https://sectorgame.com/dxma/files/f/1/1772/phoenix.zip,success
1759,Smooth,MP,D1,12/2/2019 12:00,yinutoriginal,https://sectorgame.com/dxma/dxma/mission?m=1759,https://sectorgame.com/dxma/download?m=1759,https://sectorgame.com/dxma/files/f/1/1759/smooth.zip,success
1766,Spican Deep Lab,SP,D2,1/1/2020 12:00,SZG,https://sectorgame.com/dxma/dxma/mission?m=1766,https://sectorgame.com/dxma/download?m=1766,https://sectorgame.com/dxma/files/f/1/1766/spicadl.zip,success
1760,Bluetooth,SP,D2,12/4/2019 12:00,SZG,https://sectorgame.com/dxma/dxma/mission?m=1760,https://sectorgame.com/dxma/download?m=1760,https://sectorgame.com/dxma/files/f/1/1760/blutooth.zip,success
1769,Solar Gateway,MP,D2,1/8/2020 12:00,WizardOfNES,https://sectorgame.com/dxma/dxma/mission?m=1769,https://sectorgame.com/dxma/download?m=1769,https://sectorgame.com/dxma/files/f/1/1769/Gateway.rar,success
1758,Vault Redux,MP,D1,11/24/2019 12:00,yinutoriginal,https://sectorgame.com/dxma/dxma/mission?m=1758,https://sectorgame.com/dxma/download?m=1758,https://sectorgame.com/dxma/files/f/1/1758/vault.zip,success
1768,Three sisters by Sirian,MP,D1,1/3/2020 12:00,Leto_II,https://sectorgame.com/dxma/dxma/mission?m=1768,https://sectorgame.com/dxma/download?m=1768,https://sectorgame.com/dxma/files/f/1/1768/3SISTERS.zip,success
1761,Higher,MP,D1,12/11/2019 12:00,Sirius,https://sectorgame.com/dxma/dxma/mission?m=1761,https://sectorgame.com/dxma/download?m=1761,https://sectorgame.com/dxma/files/f/10/1761/higher_13.zip,success
1757,Align,MP,D1,11/20/2019 12:00,Swarthy,https://sectorgame.com/dxma/dxma/mission?m=1757,https://sectorgame.com/dxma/download?m=1757,https://sectorgame.com/dxma/files/f/14/1757/align.zip,success
1752,Daphne Stygnium,SP,D2,10/20/2019 12:00,Descer,https://sectorgame.com/dxma/dxma/mission?m=1752,https://sectorgame.com/dxma/download?m=1752,https://sectorgame.com/dxma/files/f/1/1752/daphstyg.zip,success
1755,Jables,MP,D1,11/18/2019 12:00,Swarthy,https://sectorgame.com/dxma/dxma/mission?m=1755,https://sectorgame.com/dxma/download?m=1755,https://sectorgame.com/dxma/files/f/14/1755/jables.zip,success
1756,DarkFun,MP,D1,11/19/2019 12:00,Swarthy,https://sectorgame.com/dxma/dxma/mission?m=1756,https://sectorgame.com/dxma/download?m=1756,https://sectorgame.com/dxma/files/f/14/1756/darkfun.zip,success
1751,Myvamp,MP,D1,10/6/2019 12:00,Swarthy,https://sectorgame.com/dxma/dxma/mission?m=1751,https://sectorgame.com/dxma/download?m=1751,https://sectorgame.com/dxma/files/f/14/1751/myvamp.zip,success
1750,Octave Share,MP,D1,10/1/2019 12:00,Borjarnon,https://sectorgame.com/dxma/dxma/mission?m=1750,https://sectorgame.com/dxma/download?m=1750,https://sectorgame.com/dxma/files/f/1/1750/octvshre.zip,success
2242,Kamino,MP,D1,6/25/2025 20:56,rethink,https://sectorgame.com/dxma/dxma/mission?m=2242,https://sectorgame.com/dxma/download?m=2242,https://sectorgame.com/dxma/files/f/48/2242/kamino.zip,success
2241,Blastcore Blitz,MP,D1,6/20/2025 16:12,worldoffood,https://sectorgame.com/dxma/dxma/mission?m=2241,https://sectorgame.com/dxma/download?m=2241,https://sectorgame.com/dxma/files/f/93/2241/blastcorps blitz.zip,success
2239,Charged,MP,D1,6/18/2025 23:12,Kaizen,https://sectorgame.com/dxma/dxma/mission?m=2239,https://sectorgame.com/dxma/download?m=2239,https://sectorgame.com/dxma/files/f/35/2239/Charged.zip,success
2222,Strata,SP,D1,5/21/2025 2:22,(multiple),https://sectorgame.com/dxma/dxma/mission?m=2222,https://sectorgame.com/dxma/download?m=2222,https://sectorgame.com/dxma/files/f/77/2222/strata.zip,success
2221,Grateness,MP,D1,5/20/2025 19:20,(multiple),https://sectorgame.com/dxma/dxma/mission?m=2221,https://sectorgame.com/dxma/download?m=2221,https://sectorgame.com/dxma/files/f/77/2221/gratenes.zip,success
2219,Tazmamart,SP,D1,4/24/2025 13:16,yorshex,https://sectorgame.com/dxma/dxma/mission?m=2219,https://sectorgame.com/dxma/download?m=2219,https://sectorgame.com/dxma/files/f/91/2219/tazmamrt.zip,success
2218,Troubleshoot,MP,D3,4/22/2025 22:06,terminal,https://sectorgame.com/dxma/dxma/mission?m=2218,https://sectorgame.com/dxma/download?m=2218,https://sectorgame.com/dxma/files/f/45/2218/troubleshoot.zip,success
2238,Skybox,SP,D1,6/17/2025 9:45,rethink,https://sectorgame.com/dxma/dxma/mission?m=2238,https://sectorgame.com/dxma/download?m=2238,https://sectorgame.com/dxma/files/f/48/2238/skybox.zip,success
2227,Vegi,MP,D1,6/2/2025 18:13,blarget,https://sectorgame.com/dxma/dxma/mission?m=2227,https://sectorgame.com/dxma/download?m=2227,https://sectorgame.com/dxma/files/f/34/2227/vegi.zip,success
2217,Vicious,MP,D3,4/17/2025 2:35,terminal,https://sectorgame.com/dxma/dxma/mission?m=2217,https://sectorgame.com/dxma/download?m=2217,https://sectorgame.com/dxma/files/f/45/2217/vicious.zip,success
2230,Fumble,MP,D1,6/5/2025 0:09,Lee,https://sectorgame.com/dxma/dxma/mission?m=2230,https://sectorgame.com/dxma/download?m=2230,https://sectorgame.com/dxma/files/f/12/2230/fumble.zip,success
2231,Under Construction,MP,D1,6/17/2025 2:19,nightsurfer,https://sectorgame.com/dxma/dxma/mission?m=2231,https://sectorgame.com/dxma/download?m=2231,https://sectorgame.com/dxma/files/f/59/2231/underco1.2.zip,success
2232,Bubbles,MP,D1,6/16/2025 15:13,blarget,https://sectorgame.com/dxma/dxma/mission?m=2232,https://sectorgame.com/dxma/download?m=2232,https://sectorgame.com/dxma/files/f/34/2232/Bubbles.zip,success
2237,Paradise,MP,D1,6/16/2025 3:20,b2af,https://sectorgame.com/dxma/dxma/mission?m=2237,https://sectorgame.com/dxma/download?m=2237,https://sectorgame.com/dxma/files/f/22/2237/Paradise.zip,success
2235,Eccentric,SP,D1,6/15/2025 11:20,Belphegor Prime,https://sectorgame.com/dxma/dxma/mission?m=2235,https://sectorgame.com/dxma/download?m=2235,https://sectorgame.com/dxma/files/f/7/2235/eccentd1.zip,success
2236,Juniper Canopy,MP,D1,6/16/2025 3:06,SeaWyrm,https://sectorgame.com/dxma/dxma/mission?m=2236,https://sectorgame.com/dxma/download?m=2236,https://sectorgame.com/dxma/files/f/16/2236/junicanp.zip,success
2234,Chrome Dome,MP,D1,6/13/2025 22:29,Sapphirus,https://sectorgame.com/dxma/dxma/mission?m=2234,https://sectorgame.com/dxma/download?m=2234,https://sectorgame.com/dxma/files/f/4/2234/ChromeDome.zip,success
2233,Mutually Assured Destruction,MP,D1,6/13/2025 14:29,worldoffood,https://sectorgame.com/dxma/dxma/mission?m=2233,https://sectorgame.com/dxma/download?m=2233,https://sectorgame.com/dxma/files/f/93/2233/mutually.zip,success
2229,Bedroom,MP,D1,6/6/2025 15:17,blarget,https://sectorgame.com/dxma/dxma/mission?m=2229,https://sectorgame.com/dxma/download?m=2229,https://sectorgame.com/dxma/files/f/34/2229/bedroom.zip,success
2228,Brittle,MP,D1,6/3/2025 11:39,Code,https://sectorgame.com/dxma/dxma/mission?m=2228,https://sectorgame.com/dxma/download?m=2228,https://sectorgame.com/dxma/files/f/44/2228/brittle.zip,success
2226,Fite2Nite,MP,D1,6/2/2025 12:46,Code,https://sectorgame.com/dxma/dxma/mission?m=2226,https://sectorgame.com/dxma/download?m=2226,https://sectorgame.com/dxma/files/f/44/2226/fite.rdl.zip,success
2225,Noether,MP,D1,6/2/2025 0:18,Daylily,https://sectorgame.com/dxma/dxma/mission?m=2225,https://sectorgame.com/dxma/download?m=2225,https://sectorgame.com/dxma/files/f/92/2225/noether.7z,success
2220,RDL Arena,MP,D1,5/22/2025 15:52,blarget,https://sectorgame.com/dxma/dxma/mission?m=2220,https://sectorgame.com/dxma/download?m=2220,https://sectorgame.com/dxma/files/f/34/2220/rdla.zip,success
2224,Gouda Cheese Grater,MP,D1,5/31/2025 20:23,blarget,https://sectorgame.com/dxma/dxma/mission?m=2224,https://sectorgame.com/dxma/download?m=2224,https://sectorgame.com/dxma/files/f/34/2224/GCG.zip,success
2223,Well but big,MP,D1,5/22/2025 16:03,blarget,https://sectorgame.com/dxma/dxma/mission?m=2223,https://sectorgame.com/dxma/download?m=2223,https://sectorgame.com/dxma/files/f/34/2223/Wellbig.zip,success
2141,Fatal2,SP,D2,6/10/2024 16:46,Unknown Author,https://sectorgame.com/dxma/dxma/mission?m=2141,https://sectorgame.com/dxma/download?m=2141,https://sectorgame.com/dxma/files/f/58/2141/fatal2.zip,success
2124,Spikebob,MP,D1,2/28/2024 12:53,Lee,https://sectorgame.com/dxma/dxma/mission?m=2124,https://sectorgame.com/dxma/download?m=2124,https://sectorgame.com/dxma/files/f/12/2124/Spikebob.zip,success
2140,VERTIGO CHAOS AT BAY 64,SP,D2,6/6/2024 17:28,Unknown Author,https://sectorgame.com/dxma/dxma/mission?m=2140,https://sectorgame.com/dxma/download?m=2140,https://sectorgame.com/dxma/files/f/58/2140/bay64.zip,success
2139,BLX286 : 1313 Exception,SP,D2,6/2/2024 11:55,Unknown Author,https://sectorgame.com/dxma/dxma/mission?m=2139,https://sectorgame.com/dxma/download?m=2139,https://sectorgame.com/dxma/files/f/58/2139/blx286.zip,success
2122,White Rose,MP,D2,2/27/2024 16:22,Sirian,https://sectorgame.com/dxma/dxma/mission?m=2122,https://sectorgame.com/dxma/download?m=2122,https://sectorgame.com/dxma/files/f/10/2122/witerose.zip,success
2121,Dusty,MP,D1,1/2/2024 9:40,blarget,https://sectorgame.com/dxma/dxma/mission?m=2121,https://sectorgame.com/dxma/download?m=2121,https://sectorgame.com/dxma/files/f/34/2121/Dusty.zip,success
2117,Holideath 2,MP,D2,2/5/2024 5:05,blarget,https://sectorgame.com/dxma/dxma/mission?m=2117,https://sectorgame.com/dxma/download?m=2117,https://sectorgame.com/dxma/files/f/34/2117/HoliD2.zip,success
2118,Trine - Episode 1,SP,D1,12/30/2023 17:43,Belphegor Prime,https://sectorgame.com/dxma/dxma/mission?m=2118,https://sectorgame.com/dxma/download?m=2118,https://sectorgame.com/dxma/files/f/7/2118/Trine1.zip,success
2136,Azure Dream,SP,D2,5/26/2024 17:17,Unknown Author,https://sectorgame.com/dxma/dxma/mission?m=2136,https://sectorgame.com/dxma/download?m=2136,https://sectorgame.com/dxma/files/f/58/2136/azure.zip,success
2138,Gale Mines,MP,D3,6/2/2024 3:34,blarget,https://sectorgame.com/dxma/dxma/mission?m=2138,https://sectorgame.com/dxma/download?m=2138,https://sectorgame.com/dxma/files/f/34/2138/Galemines.zip,success
2137,ICE'S OUTPOST 1-D2,SP,D2,5/30/2024 14:33,Bill Hamilton,https://sectorgame.com/dxma/dxma/mission?m=2137,https://sectorgame.com/dxma/download?m=2137,https://sectorgame.com/dxma/files/f/58/2137/iceoutd2.zip,success
2135,The Game COOP,SP,D2,5/21/2024 7:52,Unknown Author,https://sectorgame.com/dxma/dxma/mission?m=2135,https://sectorgame.com/dxma/download?m=2135,https://sectorgame.com/dxma/files/f/58/2135/gamecoop.zip,success
2134,Alkaline,MP,D3,5/21/2024 1:14,blarget,https://sectorgame.com/dxma/dxma/mission?m=2134,https://sectorgame.com/dxma/download?m=2134,https://sectorgame.com/dxma/files/f/34/2134/Alkaline12.zip,success
2129,Eurith,MP,D3,5/11/2024 4:47,blarget,https://sectorgame.com/dxma/dxma/mission?m=2129,https://sectorgame.com/dxma/download?m=2129,https://sectorgame.com/dxma/files/f/34/2129/Eurith.zip,success
2132,Tribulation,MP,D3,5/13/2024 16:39,blarget,https://sectorgame.com/dxma/dxma/mission?m=2132,https://sectorgame.com/dxma/download?m=2132,https://sectorgame.com/dxma/files/f/34/2132/Tribulation.zip,success
2130,(DMC) CATHEDRAL 2.0,SP,D2,5/12/2024 14:11,Unknown Author,https://sectorgame.com/dxma/dxma/mission?m=2130,https://sectorgame.com/dxma/download?m=2130,https://sectorgame.com/dxma/files/f/58/2130/dmcathed_20.zip,success
2131,25 Miles Down,SP,D2,5/12/2024 15:19,Unknown Author,https://sectorgame.com/dxma/dxma/mission?m=2131,https://sectorgame.com/dxma/download?m=2131,https://sectorgame.com/dxma/files/f/58/2131/25plusd2.zip,success
2133,Cross,SP,D2,5/19/2024 8:47,Unknown Author,https://sectorgame.com/dxma/dxma/mission?m=2133,https://sectorgame.com/dxma/download?m=2133,https://sectorgame.com/dxma/files/f/58/2133/crossroad.zip,success
2125,Dark Hall,MP,D2,2/29/2024 17:54,Unknown,https://sectorgame.com/dxma/dxma/mission?m=2125,https://sectorgame.com/dxma/download?m=2125,https://sectorgame.com/dxma/files/f/69/2125/darkhall.zip,success
2123,Don't Panic!,SP,D1,3/2/2024 14:57,ShivanHunter,https://sectorgame.com/dxma/dxma/mission?m=2123,https://sectorgame.com/dxma/download?m=2123,https://sectorgame.com/dxma/files/f/68/2123/dontpnic.zip,success
2128,The Enemy Within - 15th Anniversary Edition,SP,D2,3/17/2024 16:47,(multiple),https://sectorgame.com/dxma/dxma/mission?m=2128,https://sectorgame.com/dxma/download?m=2128,https://sectorgame.com/dxma/files/f/71/2128/ewithin-links.zip,success
2126,Viva la Funk,MP,D2,3/7/2024 16:50,soup,https://sectorgame.com/dxma/dxma/mission?m=2126,https://sectorgame.com/dxma/download?m=2126,https://sectorgame.com/dxma/files/f/69/2126/vfunk.zip,success
517,Ahayweh Gate for D3 Revamped,SP,D3,5/2/2024 20:41,Sapphirus,https://sectorgame.com/dxma/dxma/mission?m=517,https://sectorgame.com/dxma/download?m=517,https://sectorgame.com/dxma/files/f/4/517/Ahawyeh Gate Revamped.zip,success
359,Nefarious Assault - don't edit my mission,SP,D1,4/9/2024 23:58,Sapphirus,https://sectorgame.com/dxma/dxma/mission?m=359,https://sectorgame.com/dxma/download?m=359,https://sectorgame.com/dxma/files/f/4/359/nefarious.7z,success
2127,Pro Lounge,MP,D2,3/7/2024 18:34,soup,https://sectorgame.com/dxma/dxma/mission?m=2127,https://sectorgame.com/dxma/download?m=2127,https://sectorgame.com/dxma/files/f/69/2127/plounge.zip,success
1747,Anything,MP,D1,9/11/2019 12:00,blarget2,https://sectorgame.com/dxma/dxma/mission?m=1747,https://sectorgame.com/dxma/download?m=1747,https://sectorgame.com/dxma/files/f/11/1747/anything.zip,success
1748,Kyuurei,MP,D1,9/11/2019 12:00,Sapphirus,https://sectorgame.com/dxma/dxma/mission?m=1748,https://sectorgame.com/dxma/download?m=1748,https://sectorgame.com/dxma/files/f/4/1748/Kyuurei.zip,success
1744,Swiss Cheese Sorrow Remix,MP,D1,8/11/2019 12:00,blarget2,https://sectorgame.com/dxma/dxma/mission?m=1744,https://sectorgame.com/dxma/download?m=1744,https://sectorgame.com/dxma/files/f/11/1744/SCSR.zip,success
1736,FUS!,MP,D1,8/5/2019 12:00,Code,https://sectorgame.com/dxma/dxma/mission?m=1736,https://sectorgame.com/dxma/download?m=1736,https://sectorgame.com/dxma/files/f/1/1736/fus.zip,success
1746,Argus,MP,D1,9/8/2019 12:00,Yinut,https://sectorgame.com/dxma/dxma/mission?m=1746,https://sectorgame.com/dxma/download?m=1746,https://sectorgame.com/dxma/files/f/1/1746/Argus.zip,success
1735,Fusion Frenzy,MP,D1,8/5/2019 12:00,blarget2,https://sectorgame.com/dxma/dxma/mission?m=1735,https://sectorgame.com/dxma/download?m=1735,https://sectorgame.com/dxma/files/f/11/1735/Fusionfrenzy.zip,success
1737,PurpleBird,MP,D1,8/5/2019 12:00,Code,https://sectorgame.com/dxma/dxma/mission?m=1737,https://sectorgame.com/dxma/download?m=1737,https://sectorgame.com/dxma/files/f/1/1737/pbird.zip,success
